STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/05,0.71,77,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/05,0,58,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/05,0.15,54,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/05,0.03,56,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/05,0,62,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/05,0,68,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/05,0,76,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/05,0.02,79,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/05,0.01,53,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/05,0,60,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/05,0,66,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/05,0,78,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/05,0,79,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/05,0.68,56,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/05,0,54,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/05,0,62,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/05,0,63,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/05,0,74,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/05,0,79,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/05,0,83,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/05,0,82,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/05,0.03,71,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/21/05,0,58,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/22/05,0.69,48,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/23/05,0,41,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/24/05,0,53,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/25/05,0,66,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/26/05,0,57,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/27/05,0,56,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/28/05,0,56,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/29/05,0,52,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/30/05,0.02,58,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/1/05,0,50,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/2/05,0,44,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/3/05,0,51,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/4/05,0,63,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/5/05,0,70,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/6/05,0,75,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/7/05,0,62,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/8/05,0,85,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/9/05,0.21,76,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/10/05,0,84,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/11/05,0.2,65,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/12/05,0.17,55,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/13/05,0.43,74,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/14/05,0.01,65,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/15/05,0,54,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/16/05,0,58,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/17/05,0,72,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/18/05,0,79,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/19/05,0.72,74,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/20/05,0,69,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/21/05,0,74,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/22/05,0,81,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/23/05,0,70,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/24/05,0,67,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/25/05,0,68,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/26/05,0,74,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/27/05,0.04,71,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/28/05,0,69,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/29/05,0,71,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/30/05,0,72,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/31/05,0,73,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/1/05,0,79,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/2/05,0.06,73,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/3/05,0,71,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/4/05,0.65,87,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/5/05,0,90,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/6/05,0,91,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/7/05,0.15,93,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/8/05,0,91,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/9/05,0,89,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/10/05,0,89,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/11/05,0,88,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/12/05,0,81,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/13/05,0,91,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/14/05,0.1,80,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/15/05,0,73,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/16/05,0,78,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/17/05,0,70,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/18/05,0,71,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/19/05,0,77,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/20/05,0,84,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/21/05,0,90,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/22/05,0,83,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/23/05,0,93,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/24/05,0,98,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/25/05,0,90,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/26/05,0,95,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/27/05,0,96,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/28/05,0,94,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/29/05,0.06,88,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/30/05,0.05,91,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/1/05,0,77,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/2/05,0,74,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/3/05,0,86,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/4/05,0.06,90,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/5/05,0,87,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/6/05,0,79,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/7/05,0,80,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/8/05,0,84,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/9/05,0,87,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/10/05,0,90,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/11/05,0,90,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/12/05,0.06,85,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/13/05,0,87,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/14/05,0,88,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/15/05,0,86,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/16/05,0,90,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/17/05,0,96,75
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/18/05,0.07,92,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/19/05,0,91,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/20/05,0.3,92,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/21/05,0,92,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/22/05,0,85,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/23/05,0,84,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/24/05,0,104,78
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/25/05,0.71,89,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/26/05,0.86,87,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/27/05,0.01,75,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/28/05,0,80,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/29/05,0,83,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/30/05,0,86,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/31/05,0,89,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/1/05,0,93,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/2/05,0,92,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/3/05,0,93,76
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/4/05,0,91,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/5/05,0,83,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/6/05,0,84,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/7/05,0,90,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/8/05,0,93,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/9/05,0,95,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/10/05,0.27,88,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/11/05,0.51,77,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/12/05,0.03,85,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/13/05,0.36,77,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/14/05,0,76,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/15/05,0,80,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/16/05,0,83,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/17/05,0,84,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/18/05,0.07,84,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/19/05,0,88,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/20/05,0.2,86,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/21/05,0,82,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/22/05,0,72,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/23/05,0,73,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/24/05,0,77,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/25/05,0,81,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/26/05,0,84,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/27/05,0,85,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/28/05,0,88,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/29/05,0,84,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/30/05,0,82,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/31/05,0,77,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/1/05,0,85,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/2/05,0,84,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/3/05,0,81,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/4/05,0,83,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/5/05,0,87,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/6/05,0,87,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/7/05,0,90,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/8/05,0,82,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/9/05,0,86,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/10/05,0,92,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/11/05,0,90,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/12/05,0,91,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/13/05,0,95,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/14/05,0.15,76,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/15/05,0.67,70,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/16/05,0.09,69,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/17/05,0,75,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/18/05,0,82,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/19/05,0.73,86,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/20/05,0,82,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/21/05,0,88,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/22/05,0.28,89,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/23/05,0,68,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/24/05,0.02,73,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/25/05,0.13,74,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/26/05,0.02,69,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/27/05,0,75,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/28/05,0.59,75,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/29/05,0,62,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/30/05,0,71,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/1/05,0,79,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/2/05,0.08,83,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/3/05,0.01,87,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/4/05,0,89,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/5/05,0,85,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/6/05,0,72,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/7/05,0,54,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/8/05,0,54,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/9/05,0,59,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/10/05,0,64,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/11/05,0,60,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/12/05,0,63,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/13/05,0,73,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/14/05,0,76,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/15/05,0,68,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/16/05,0,62,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/17/05,0.01,76,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/18/05,0,72,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/19/05,0,63,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/20/05,0.02,54,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/21/05,0,58,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/22/05,0,55,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/23/05,0.15,48,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/24/05,0.33,50,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/25/05,0.25,53,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/26/05,0,52,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/27/05,0.05,53,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/28/05,0,57,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/29/05,0,60,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/30/05,0,65,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/31/05,0.24,57,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/1/05,0,54,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/2/05,0,65,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/3/05,0,70,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/4/05,0,70,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/5/05,0.26,64,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/6/05,0.19,61,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/7/05,0,61,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/8/05,0,64,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/9/05,0.05,67,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/10/05,0,47,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/11/05,0,60,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/12/05,0.17,66,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/13/05,0,61,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/14/05,0.05,49,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/15/05,0.28,57,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/16/05,0,38,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/17/05,0,28,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/18/05,0,38,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/19/05,0,54,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/20/05,0,47,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/21/05,0,48,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/22/05,0,39,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/23/05,0.08,46,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/24/05,0,41,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/25/05,0.01,27,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/26/05,0,49,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/27/05,0.1,55,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/28/05,0.72,61,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/29/05,0,39,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/30/05,0,27,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/1/05,0.05,29,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/2/05,0,23,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/3/05,0.06,30,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/4/05,0,28,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/5/05,0,17,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/6/05,0,19,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/7/05,0,15,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/8/05,0.43,26,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/9/05,0,28,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/10/05,0.07,31,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/11/05,0.03,33,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/12/05,0,29,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/13/05,0,28,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/14/05,0.05,35,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/15/05,0.02,35,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/16/05,0.04,24,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/17/05,0,22,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/18/05,0,16,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/19/05,0,10,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/20/05,0,22,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/21/05,0,22,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/22/05,0,38,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/23/05,0,43,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/24/05,0.2,39,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/25/05,0.09,37,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/26/05,0,37,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/27/05,0,46,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/28/05,0.06,40,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/29/05,0.01,40,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/30/05,0.27,38,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/31/05,0,37,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/1/06,0.03,46,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/2/06,0.62,43,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/3/06,0,42,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/4/06,0,43,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/5/06,0,37,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/6/06,0,31,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/7/06,0,40,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/8/06,0,45,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/9/06,0,40,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/10/06,0.05,38,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/11/06,0.08,43,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/12/06,0,56,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/13/06,0.91,48,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/14/06,0,37,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/15/06,0,43,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/16/06,0,46,32
